"","minlatedeparted","scheddeplocal"
"3639",-12,"24/02/2019 11:00"
"3640",0,"24/02/2019 4:55"
"3641",6,"08/05/2018 5:50"
"3642",24,"08/05/2018 9:35"
"3643",-6,"08/05/2018 5:40"
"3644",-5,"08/05/2018 9:00"
"3645",-2,"06/08/2018 6:20"
"3646",31,"06/08/2018 5:50"
"3647",7,"06/08/2018 11:05"
"3648",5,"06/08/2018 13:00"
"3649",-7,"06/08/2018 9:35"
"3650",-6,"06/08/2018 5:40"
"3651",-6,"06/08/2018 9:00"
"3652",-6,"06/08/2018 13:15"
"3653",-2,"06/08/2018 15:15"
"3654",-12,"06/08/2018 18:10"
"3655",-12,"06/08/2018 12:40"
"3656",-15,"06/08/2018 10:15"
"3657",-2,"07/11/2018 6:00"
"3658",49,"07/11/2018 10:50"
"3659",126,"07/11/2018 13:00"
"3660",14,"07/11/2018 9:35"
"3661",93,"07/11/2018 13:15"
"3662",6,"07/11/2018 5:40"
"3663",19,"07/11/2018 6:30"
"3664",18,"07/11/2018 8:20"
"3665",-4,"07/11/2018 5:50"
"3666",222,"07/11/2018 14:55"
"3667",88,"07/11/2018 12:30"
"3668",-7,"07/11/2018 11:00"
"3669",41,"29/12/2018 9:15"
"3670",5,"29/12/2018 10:50"
"3671",29,"29/12/2018 13:00"
"3672",-10,"29/12/2018 9:35"
"3673",14,"29/12/2018 14:45"
"3674",17,"29/12/2018 5:35"
"3675",6,"29/12/2018 4:55"
"3676",33,"29/12/2018 14:55"
"3677",-1,"29/12/2018 12:30"
"3678",36,"29/12/2018 11:00"
"3679",2,"29/12/2018 4:55"
"3680",-7,"06/12/2018 6:30"
"3681",-3,"06/12/2018 9:15"
"3682",4,"06/12/2018 6:00"
"3683",4,"06/12/2018 10:50"
"3684",3,"06/12/2018 13:00"
"3685",-6,"06/12/2018 9:35"
"3686",7,"06/12/2018 5:40"
"3687",19,"06/12/2018 13:15"
"3688",-4,"06/12/2018 8:20"
"3689",5,"06/12/2018 15:25"
"3690",-7,"06/12/2018 18:45"
"3691",14,"06/12/2018 14:45"
"3692",4,"06/12/2018 5:35"
"3693",9,"06/12/2018 4:55"
"3694",13,"06/12/2018 14:55"
"3695",-10,"06/12/2018 21:35"
"3696",-13,"06/12/2018 12:30"
"3697",21,"06/12/2018 11:00"
"3698",-12,"26/07/2018 6:20"
"3699",81,"26/07/2018 5:50"
"3700",-13,"26/07/2018 11:05"
"3701",36,"26/07/2018 13:00"
"3702",-12,"26/07/2018 9:35"
"3703",23,"26/07/2018 5:40"
"3704",91,"26/07/2018 13:15"
"3705",-5,"26/07/2018 15:15"
"3706",75,"26/07/2018 18:10"
"3707",-8,"26/07/2018 12:40"
"3708",66,"26/07/2018 10:15"
"3709",0,"22/06/2018 6:20"
"3710",14,"22/06/2018 5:50"
"3711",2,"22/06/2018 11:05"
"3712",-27,"22/06/2018 9:35"
"3713",0,"22/06/2018 13:15"
"3714",-5,"22/06/2018 5:40"
"3715",-13,"22/06/2018 9:00"
"3716",-1,"22/06/2018 15:15"
"3717",9,"22/06/2018 15:35"
"3718",-2,"22/06/2018 18:10"
"3719",-13,"22/06/2018 12:40"
"3720",-5,"22/06/2018 10:15"
"3721",0,"20/10/2018 6:20"
"3722",38,"20/10/2018 5:50"
"3723",-12,"20/10/2018 11:05"
"3724",-12,"20/10/2018 13:00"
"3725",-6,"20/10/2018 9:35"
"3726",-12,"20/10/2018 5:40"
"3727",-7,"20/10/2018 9:00"
"3728",-15,"20/10/2018 15:15"
"3729",-9,"20/10/2018 18:10"
"3730",-2,"20/10/2018 12:40"
"3731",-14,"20/10/2018 10:15"
"3732",3,"26/02/2019 6:30"
"3733",-7,"26/02/2019 9:15"
"3734",16,"26/02/2019 6:00"
"3735",1,"26/02/2019 10:50"
"3736",3,"26/02/2019 13:00"
"3737",-2,"26/02/2019 9:35"
"3738",18,"26/02/2019 5:40"
"3739",-2,"26/02/2019 13:15"
"3740",-2,"26/02/2019 8:20"
"3741",-2,"26/02/2019 14:45"
"3742",-7,"26/02/2019 4:55"
"3743",-12,"26/02/2019 14:55"
"3744",-17,"26/02/2019 21:35"
"3745",-2,"26/02/2019 12:30"
"3746",5,"26/02/2019 11:00"
"3747",5,"26/02/2019 4:55"
"3748",94,"30/08/2018 6:20"
"3749",10,"30/08/2018 5:50"
"3750",-5,"30/08/2018 11:05"
"3751",-7,"30/08/2018 13:00"
"3752",-17,"30/08/2018 9:35"
"3753",28,"30/08/2018 5:40"
"3754",-9,"30/08/2018 9:00"
"3755",-5,"30/08/2018 13:15"
"3756",-6,"30/08/2018 15:15"
"3757",-12,"30/08/2018 12:40"
"3758",-12,"30/08/2018 10:15"
"3759",16,"22/05/2018 5:50"
"3760",-12,"22/05/2018 11:05"
"3761",7,"22/05/2018 13:00"
"3762",6,"22/05/2018 9:35"
"3763",29,"22/05/2018 5:40"
"3764",-3,"22/05/2018 9:00"
"3765",27,"22/05/2018 13:15"
"3766",-10,"22/05/2018 15:15"
"3767",-12,"22/05/2018 18:10"
"3768",-10,"22/05/2018 12:40"
"3769",-5,"22/05/2018 10:15"
"3770",2,"14/02/2019 6:30"
"3771",17,"14/02/2019 9:15"
"3772",0,"14/02/2019 6:00"
"3773",34,"14/02/2019 10:50"
"3774",17,"14/02/2019 13:00"
"3775",11,"14/02/2019 9:35"
"3776",1,"14/02/2019 5:40"
"3777",7,"14/02/2019 13:15"
"3778",13,"14/02/2019 8:20"
"3779",15,"14/02/2019 14:45"
"3780",3,"14/02/2019 5:35"
"3781",0,"14/02/2019 4:55"
"3782",21,"14/02/2019 14:55"
"3783",-16,"14/02/2019 21:35"
"3784",-10,"14/02/2019 12:30"
"3785",-19,"14/02/2019 11:00"
"3786",0,"14/02/2019 4:55"
"3787",11,"26/04/2019 5:55"
"3788",41,"26/04/2019 11:05"
"3789",177,"26/04/2019 13:05"
"3790",41,"26/04/2019 9:35"
"3791",4,"26/04/2019 5:35"
"3792",5,"26/04/2019 4:30"
"3793",10,"26/04/2019 5:10"
"3794",45,"26/04/2019 16:40"
"3795",8,"26/04/2019 17:10"
"3796",0,"26/04/2019 5:15"
"3797",137,"26/04/2019 17:20"
"3798",0,"26/04/2019 22:30"
"3799",87,"26/04/2019 12:30"
"3800",-2,"26/04/2019 9:35"
"3801",3,"24/11/2018 6:00"
"3802",-6,"24/11/2018 10:50"
"3803",-28,"24/11/2018 13:00"
"3804",-9,"24/11/2018 9:35"
"3805",11,"24/11/2018 5:40"
"3806",-3,"24/11/2018 13:15"
"3807",-9,"24/11/2018 8:20"
"3808",-11,"24/11/2018 14:55"
"3809",4,"24/11/2018 12:30"
"3810",-14,"24/11/2018 11:00"
"3811",6,"18/11/2018 6:00"
"3812",-11,"18/11/2018 10:50"
"3813",-11,"18/11/2018 13:00"
"3814",-13,"18/11/2018 9:35"
"3815",12,"18/11/2018 5:40"
"3816",-7,"18/11/2018 8:20"
"3817",-8,"18/11/2018 12:30"
"3818",-12,"18/11/2018 11:00"
"3819",10,"14/04/2019 6:25"
"3820",19,"14/04/2019 5:55"
"3821",0,"14/04/2019 11:05"
"3822",89,"14/04/2019 13:05"
"3823",85,"14/04/2019 9:35"
"3824",76,"14/04/2019 13:15"
"3825",2,"14/04/2019 5:35"
"3826",86,"14/04/2019 9:00"
"3827",-5,"14/04/2019 5:50"
"3828",4,"14/04/2019 4:30"
"3829",29,"14/04/2019 15:00"
"3830",63,"14/04/2019 17:50"
"3831",8,"14/04/2019 5:10"
"3832",-16,"14/04/2019 16:40"
"3833",0,"14/04/2019 17:10"
"3834",25,"14/04/2019 19:20"
"3835",31,"14/04/2019 21:45"
"3836",40,"14/04/2019 22:30"
"3837",45,"14/04/2019 19:55"
"3838",18,"14/04/2019 12:30"
"3839",26,"14/04/2019 9:35"
"3840",-8,"29/07/2018 6:20"
"3841",60,"29/07/2018 5:50"
"3842",-21,"29/07/2018 11:05"
"3843",-10,"29/07/2018 13:00"
"3844",-7,"29/07/2018 9:35"
"3845",-16,"29/07/2018 13:15"
"3846",1,"29/07/2018 5:40"
"3847",-3,"29/07/2018 9:00"
"3848",-12,"29/07/2018 15:15"
"3849",-19,"29/07/2018 12:40"
"3850",-10,"29/07/2018 10:15"
"3851",-11,"09/07/2018 6:20"
"3852",17,"09/07/2018 5:50"
"3853",-17,"09/07/2018 11:05"
"3854",116,"09/07/2018 13:00"
"3855",-7,"09/07/2018 9:35"
"3856",-3,"09/07/2018 5:40"
"3857",113,"09/07/2018 9:00"
"3858",45,"09/07/2018 13:15"
"3859",21,"09/07/2018 15:15"
"3860",-7,"09/07/2018 12:40"
"3861",-10,"09/07/2018 10:15"
"3862",49,"13/06/2018 5:50"
"3863",26,"13/06/2018 11:05"
"3864",-1,"13/06/2018 13:00"
"3865",-6,"13/06/2018 9:35"
"3866",36,"13/06/2018 13:15"
"3867",-3,"13/06/2018 5:40"
"3868",1,"13/06/2018 9:00"
"3869",42,"13/06/2018 15:15"
"3870",-20,"13/06/2018 18:10"
"3871",43,"13/06/2018 12:40"
"3872",-12,"13/06/2018 10:15"
"3873",63,"28/04/2019 11:05"
"3874",33,"28/04/2019 13:05"
"3875",0,"28/04/2019 9:35"
"3876",0,"28/04/2019 13:15"
"3877",60,"28/04/2019 5:35"
"3878",30,"28/04/2019 4:30"
"3879",38,"28/04/2019 15:00"
"3880",153,"28/04/2019 17:50"
"3881",31,"28/04/2019 5:10"
"3882",40,"28/04/2019 16:40"
"3883",6,"28/04/2019 17:10"
"3884",11,"28/04/2019 5:15"
"3885",5,"28/04/2019 19:20"
"3886",9,"28/04/2019 21:45"
"3887",97,"28/04/2019 22:30"
"3888",90,"28/04/2019 19:55"
"3889",29,"28/04/2019 9:35"
"3890",0,"20/11/2018 6:30"
"3891",-2,"20/11/2018 6:00"
"3892",-7,"20/11/2018 10:50"
"3893",6,"20/11/2018 13:00"
"3894",-22,"20/11/2018 9:35"
"3895",-4,"20/11/2018 5:40"
"3896",5,"20/11/2018 8:20"
"3897",47,"20/11/2018 14:55"
"3898",6,"05/03/2019 6:30"
"3899",4,"05/03/2019 9:15"
"3900",-4,"05/03/2019 6:00"
"3901",10,"05/03/2019 10:50"
"3902",-22,"05/03/2019 13:00"
"3903",-18,"05/03/2019 9:35"
"3904",-3,"05/03/2019 5:40"
"3905",3,"05/03/2019 13:15"
"3906",-6,"05/03/2019 8:20"
"3907",-1,"05/03/2019 14:45"
"3908",6,"05/03/2019 5:35"
"3909",5,"05/03/2019 4:55"
"3910",-13,"05/03/2019 14:55"
"3911",-15,"05/03/2019 21:35"
"3912",56,"05/03/2019 12:30"
"3913",0,"05/03/2019 4:55"
"3914",-6,"17/02/2019 6:30"
"3915",-1,"17/02/2019 9:15"
"3916",24,"17/02/2019 6:00"
"3917",-1,"17/02/2019 10:50"
"3918",-5,"17/02/2019 13:00"
"3919",4,"17/02/2019 9:35"
"3920",-12,"17/02/2019 13:15"
"3921",3,"17/02/2019 5:40"
"3922",-9,"17/02/2019 8:20"
"3923",5,"17/02/2019 14:45"
"3924",-4,"17/02/2019 5:35"
"3925",-5,"17/02/2019 4:55"
"3926",0,"17/02/2019 14:55"
"3927",-3,"17/02/2019 21:35"
"3928",-4,"17/02/2019 12:30"
"3929",-11,"17/02/2019 11:00"
"3930",0,"17/02/2019 4:55"
"3931",-1,"27/10/2018 6:20"
"3932",10,"27/10/2018 5:50"
"3933",-2,"27/10/2018 11:05"
"3934",85,"27/10/2018 13:00"
"3935",60,"27/10/2018 9:35"
"3936",8,"27/10/2018 5:40"
"3937",-1,"27/10/2018 9:00"
"3938",126,"27/10/2018 13:15"
"3939",52,"27/10/2018 15:15"
"3940",51,"27/10/2018 18:10"
"3941",-9,"27/10/2018 12:40"
"3942",-5,"27/10/2018 10:15"
"3943",6,"03/10/2018 6:20"
"3944",3,"03/10/2018 5:50"
"3945",2,"03/10/2018 11:05"
"3946",-8,"03/10/2018 13:00"
"3947",-17,"03/10/2018 9:35"
"3948",6,"03/10/2018 13:15"
"3949",6,"03/10/2018 5:40"
"3950",-13,"03/10/2018 9:00"
"3951",0,"03/10/2018 15:15"
"3952",-17,"03/10/2018 18:10"
"3953",0,"03/10/2018 12:40"
"3954",-22,"03/10/2018 10:15"
"3955",-1,"15/08/2018 5:50"
"3956",-8,"15/08/2018 11:05"
"3957",4,"15/08/2018 13:00"
"3958",20,"15/08/2018 9:35"
"3959",12,"15/08/2018 13:15"
"3960",7,"15/08/2018 5:40"
"3961",6,"15/08/2018 9:00"
"3962",1,"15/08/2018 15:15"
"3963",10,"15/08/2018 18:10"
"3964",-12,"15/08/2018 12:40"
"3965",-3,"15/08/2018 10:15"
"3966",56,"13/12/2018 6:30"
"3967",13,"13/12/2018 9:15"
"3968",8,"13/12/2018 6:00"
"3969",3,"13/12/2018 10:50"
"3970",-6,"13/12/2018 13:00"
"3971",32,"13/12/2018 9:35"
"3972",7,"13/12/2018 5:40"
"3973",53,"13/12/2018 13:15"
"3974",-12,"13/12/2018 8:20"
"3975",-10,"13/12/2018 17:15"
"3976",-4,"13/12/2018 15:25"
"3977",26,"13/12/2018 14:45"
"3978",1,"13/12/2018 5:35"
"3979",-4,"13/12/2018 4:55"
"3980",38,"13/12/2018 14:55"
"3981",-13,"13/12/2018 21:35"
"3982",-7,"13/12/2018 11:00"
"3983",-3,"13/12/2018 4:55"
"3984",30,"18/01/2019 6:30"
"3985",22,"18/01/2019 6:00"
"3986",37,"18/01/2019 10:50"
"3987",5,"18/01/2019 13:00"
"3988",27,"18/01/2019 9:35"
"3989",1,"18/01/2019 13:15"
"3990",2,"18/01/2019 5:40"
"3991",44,"18/01/2019 14:45"
"3992",-4,"18/01/2019 5:35"
"3993",0,"18/01/2019 4:55"
"3994",63,"18/01/2019 14:55"
"3995",-4,"18/01/2019 12:30"
"3996",45,"18/01/2019 11:00"
"3997",-6,"18/01/2019 4:55"
"3998",7,"01/04/2019 6:25"
"3999",80,"01/04/2019 5:55"
"4000",15,"01/04/2019 11:05"
"4001",1,"01/04/2019 13:05"
"4002",37,"01/04/2019 9:35"
"4003",21,"01/04/2019 5:35"
"4004",4,"01/04/2019 13:15"
"4005",21,"01/04/2019 9:00"
"4006",15,"01/04/2019 5:50"
"4007",8,"01/04/2019 4:30"
"4008",56,"01/04/2019 15:00"
"4009",41,"01/04/2019 17:50"
"4010",4,"01/04/2019 5:10"
"4011",21,"01/04/2019 16:40"
"4012",-5,"01/04/2019 17:10"
"4013",0,"01/04/2019 5:15"
"4014",49,"01/04/2019 17:20"
"4015",53,"01/04/2019 19:15"
"4016",-12,"01/04/2019 21:45"
"4017",0,"01/04/2019 22:30"
"4018",13,"01/04/2019 12:30"
"4019",-12,"18/06/2018 6:20"
"4020",2,"18/06/2018 5:50"
"4021",-5,"18/06/2018 11:05"
"4022",8,"18/06/2018 13:00"
"4023",5,"18/06/2018 9:35"
"4024",27,"18/06/2018 5:40"
"4025",-1,"18/06/2018 9:00"
"4026",3,"18/06/2018 13:15"
"4027",-5,"18/06/2018 15:15"
"4028",-9,"18/06/2018 18:10"
"4029",-13,"18/06/2018 12:40"
"4030",-10,"18/06/2018 10:15"
"4031",62,"19/10/2018 6:20"
"4032",41,"19/10/2018 5:50"
"4033",1,"19/10/2018 11:05"
"4034",5,"19/10/2018 9:35"
"4035",-13,"19/10/2018 13:15"
"4036",25,"19/10/2018 5:40"
"4037",-3,"19/10/2018 11:30"
"4038",8,"19/10/2018 9:00"
"4039",-7,"19/10/2018 15:15"
"4040",-6,"19/10/2018 18:10"
"4041",23,"19/10/2018 12:40"
"4042",-1,"19/10/2018 10:15"
"4043",30,"07/03/2019 6:30"
"4044",30,"07/03/2019 9:15"
"4045",0,"07/03/2019 6:00"
"4046",-6,"07/03/2019 10:50"
"4047",-2,"07/03/2019 13:00"
"4048",-12,"07/03/2019 9:35"
"4049",3,"07/03/2019 5:40"
"4050",-16,"07/03/2019 13:15"
"4051",-16,"07/03/2019 8:20"
"4052",1,"07/03/2019 14:45"
"4053",8,"07/03/2019 5:35"
"4054",-6,"07/03/2019 4:55"
"4055",0,"07/03/2019 14:55"
"4056",-9,"07/03/2019 21:35"
"4057",-12,"07/03/2019 12:30"
"4058",-14,"07/03/2019 11:00"
"4059",-2,"07/03/2019 4:55"
"4060",1,"21/05/2018 5:50"
"4061",10,"21/05/2018 11:05"
"4062",7,"21/05/2018 13:00"
"4063",-14,"21/05/2018 9:35"
"4064",10,"21/05/2018 5:40"
"4065",-17,"21/05/2018 9:00"
"4066",19,"21/05/2018 13:15"
"4067",39,"21/05/2018 15:15"
"4068",3,"21/05/2018 18:10"
"4069",-1,"21/05/2018 12:40"
"4070",15,"21/05/2018 10:15"
"4071",85,"22/07/2018 5:50"
"4072",33,"22/07/2018 11:05"
"4073",25,"22/07/2018 13:00"
"4074",-11,"22/07/2018 9:35"
"4075",1,"22/07/2018 5:40"
"4076",10,"22/07/2018 9:00"
"4077",18,"22/07/2018 15:15"
"4078",-8,"22/07/2018 18:10"
"4079",5,"22/07/2018 12:40"
"4080",93,"22/07/2018 10:15"
"4081",-8,"30/07/2018 6:20"
"4082",-3,"30/07/2018 5:50"
"4083",-5,"30/07/2018 11:05"
"4084",0,"30/07/2018 13:00"
"4085",-4,"30/07/2018 9:35"
"4086",5,"30/07/2018 5:40"
"4087",-14,"30/07/2018 9:00"
"4088",-17,"30/07/2018 13:15"
"4089",-6,"30/07/2018 15:15"
"4090",-3,"30/07/2018 12:40"
"4091",-6,"30/07/2018 10:15"
"4092",-5,"29/04/2019 15:25"
"4093",26,"29/04/2019 6:25"
"4094",109,"29/04/2019 5:55"
"4095",19,"29/04/2019 11:05"
"4096",17,"29/04/2019 13:05"
"4097",-9,"29/04/2019 9:35"
"4098",47,"29/04/2019 5:35"
"4099",13,"29/04/2019 13:15"
"4100",-2,"29/04/2019 9:00"
"4101",-4,"29/04/2019 5:50"
"4102",4,"29/04/2019 4:30"
"4103",-1,"29/04/2019 15:00"
"4104",-3,"29/04/2019 17:50"
"4105",10,"29/04/2019 5:10"
"4106",83,"29/04/2019 16:40"
"4107",-12,"29/04/2019 17:10"
"4108",61,"29/04/2019 5:15"
"4109",15,"29/04/2019 17:20"
"4110",-18,"29/04/2019 21:45"
"4111",-6,"29/04/2019 22:30"
"4112",-5,"29/04/2019 19:55"
"4113",17,"29/04/2019 12:30"
"4114",28,"29/04/2019 9:35"
"4115",79,"17/09/2018 6:20"
"4116",5,"17/09/2018 5:50"
"4117",-16,"17/09/2018 11:05"
"4118",-17,"17/09/2018 13:00"
"4119",-10,"17/09/2018 9:35"
"4120",10,"17/09/2018 5:40"
"4121",-10,"17/09/2018 9:00"
"4122",11,"17/09/2018 13:15"
"4123",-12,"17/09/2018 15:15"
"4124",22,"17/09/2018 12:40"
"4125",-17,"17/09/2018 10:15"
"4126",71,"14/12/2018 6:00"
"4127",48,"14/12/2018 10:50"
"4128",90,"14/12/2018 13:00"
"4129",14,"14/12/2018 9:35"
"4130",67,"14/12/2018 13:15"
"4131",7,"14/12/2018 5:40"
"4132",1,"14/12/2018 5:35"
"4133",12,"14/12/2018 4:55"
"4134",71,"14/12/2018 14:55"
"4135",47,"14/12/2018 12:30"
"4136",55,"14/12/2018 11:00"
"4137",0,"14/12/2018 4:55"
"4138",4,"29/10/2018 6:00"
"4139",-11,"29/10/2018 10:50"
"4140",-15,"29/10/2018 13:00"
"4141",-15,"29/10/2018 9:35"
"4142",28,"29/10/2018 13:15"
"4143",-1,"29/10/2018 5:40"
"4144",2,"29/10/2018 8:20"
"4145",1,"29/10/2018 5:50"
"4146",-2,"29/10/2018 12:30"
"4147",-12,"29/10/2018 11:00"
"4148",13,"18/02/2019 6:30"
"4149",21,"18/02/2019 9:15"
"4150",15,"18/02/2019 6:00"
"4151",1,"18/02/2019 10:50"
"4152",-5,"18/02/2019 13:00"
"4153",2,"18/02/2019 9:35"
"4154",1,"18/02/2019 5:40"
"4155",-7,"18/02/2019 13:15"
"4156",7,"18/02/2019 8:20"
"4157",-2,"18/02/2019 14:45"
"4158",6,"18/02/2019 5:35"
"4159",16,"18/02/2019 4:55"
"4160",50,"18/02/2019 14:55"
"4161",-5,"18/02/2019 12:30"
"4162",-17,"18/02/2019 11:00"
"4163",-5,"18/02/2019 4:55"
"4164",84,"04/01/2019 9:15"
"4165",6,"04/01/2019 6:00"
"4166",24,"04/01/2019 10:50"
"4167",-8,"04/01/2019 13:00"
"4168",36,"04/01/2019 9:35"
"4169",55,"04/01/2019 13:15"
"4170",15,"04/01/2019 5:40"
"4171",34,"04/01/2019 6:30"
"4172",-4,"04/01/2019 8:20"
"4173",0,"04/01/2019 14:45"
"4174",25,"04/01/2019 5:35"
"4175",-5,"04/01/2019 4:55"
"4176",-2,"04/01/2019 14:55"
"4177",23,"04/01/2019 11:00"
"4178",19,"15/02/2019 6:30"
"4179",-1,"15/02/2019 6:00"
"4180",5,"15/02/2019 10:50"
"4181",7,"15/02/2019 13:00"
"4182",40,"15/02/2019 9:35"
"4183",1,"15/02/2019 13:15"
"4184",12,"15/02/2019 5:40"
"4185",76,"15/02/2019 8:20"
"4186",9,"15/02/2019 14:45"
"4187",19,"15/02/2019 5:35"
"4188",-3,"15/02/2019 4:55"
"4189",19,"15/02/2019 14:55"
"4190",10,"15/02/2019 12:30"
"4191",-13,"15/02/2019 11:00"
"4192",6,"15/02/2019 4:55"
"4193",33,"06/04/2019 5:45"
"4194",46,"06/04/2019 5:55"
"4195",-10,"06/04/2019 11:05"
"4196",23,"06/04/2019 13:05"
"4197",-15,"06/04/2019 9:35"
"4198",7,"06/04/2019 5:35"
"4199",0,"06/04/2019 13:15"
"4200",19,"06/04/2019 9:00"
"4201",-18,"06/04/2019 5:50"
"4202",7,"06/04/2019 4:30"
"4203",5,"06/04/2019 15:00"
"4204",-8,"06/04/2019 17:50"
"4205",14,"06/04/2019 5:10"
"4206",-3,"06/04/2019 16:40"
"4207",-6,"06/04/2019 17:10"
"4208",-20,"06/04/2019 17:20"
"4209",-11,"06/04/2019 21:45"
"4210",-23,"06/04/2019 22:30"
"4211",-5,"06/04/2019 19:55"
"4212",11,"06/04/2019 12:30"
"4213",-9,"06/04/2019 9:35"
"4214",-10,"24/10/2018 6:20"
"4215",1,"24/10/2018 5:50"
"4216",-3,"24/10/2018 11:05"
"4217",1,"24/10/2018 13:00"
"4218",-8,"24/10/2018 9:35"
"4219",14,"24/10/2018 13:15"
"4220",-8,"24/10/2018 5:40"
"4221",11,"24/10/2018 9:00"
"4222",-8,"24/10/2018 15:15"
"4223",-12,"24/10/2018 18:10"
"4224",0,"24/10/2018 12:40"
"4225",-17,"24/10/2018 10:15"
"4226",1,"20/08/2018 5:50"
"4227",-8,"20/08/2018 11:05"
"4228",17,"20/08/2018 13:00"
"4229",-11,"20/08/2018 9:35"
"4230",-5,"20/08/2018 5:40"
"4231",0,"20/08/2018 9:00"
"4232",4,"20/08/2018 13:15"
"4233",-6,"20/08/2018 15:15"
"4234",-7,"20/08/2018 18:10"
"4235",-6,"20/08/2018 12:40"
"4236",-14,"20/08/2018 10:15"
"4237",6,"19/05/2018 5:50"
"4238",-2,"19/05/2018 11:05"
"4239",11,"19/05/2018 13:00"
"4240",1,"19/05/2018 9:35"
"4241",5,"19/05/2018 5:40"
"4242",-13,"19/05/2018 9:00"
"4243",-10,"19/05/2018 13:15"
"4244",42,"19/05/2018 15:15"
"4245",8,"19/05/2018 18:10"
"4246",2,"19/05/2018 12:40"
"4247",-20,"19/05/2018 10:15"
"4248",-7,"12/11/2018 6:00"
"4249",-12,"12/11/2018 10:50"
"4250",-17,"12/11/2018 13:00"
"4251",-12,"12/11/2018 9:35"
"4252",3,"12/11/2018 5:40"
"4253",-2,"12/11/2018 6:30"
"4254",-4,"12/11/2018 13:15"
"4255",-10,"12/11/2018 8:20"
"4256",2,"12/11/2018 5:50"
"4257",-12,"12/11/2018 14:55"
"4258",-13,"12/11/2018 12:30"
"4259",-13,"12/11/2018 11:00"
"4260",0,"31/12/2018 6:00"
"4261",63,"31/12/2018 10:50"
"4262",33,"31/12/2018 13:00"
"4263",24,"31/12/2018 9:35"
"4264",-2,"31/12/2018 6:30"
"4265",-13,"31/12/2018 8:20"
"4266",82,"31/12/2018 14:45"
"4267",10,"31/12/2018 5:35"
"4268",22,"31/12/2018 12:30"
"4269",67,"31/12/2018 11:00"
"4270",5,"31/12/2018 4:55"
"4271",25,"26/06/2018 6:20"
"4272",29,"26/06/2018 5:50"
"4273",111,"26/06/2018 11:05"
"4274",61,"26/06/2018 13:00"
"4275",40,"26/06/2018 5:40"
"4276",8,"26/06/2018 9:00"
"4277",11,"26/06/2018 13:15"
"4278",69,"26/06/2018 15:15"
"4279",121,"26/06/2018 15:35"
"4280",-18,"26/06/2018 18:10"
"4281",80,"26/06/2018 12:40"
"4282",-5,"26/06/2018 10:15"
"4283",-3,"08/12/2018 6:30"
"4284",37,"08/12/2018 9:15"
"4285",10,"08/12/2018 6:00"
"4286",40,"08/12/2018 10:50"
"4287",22,"08/12/2018 13:00"
"4288",32,"08/12/2018 9:35"
"4289",26,"08/12/2018 5:40"
"4290",63,"08/12/2018 13:15"
"4291",-3,"08/12/2018 8:20"
"4292",30,"08/12/2018 15:25"
"4293",3,"08/12/2018 18:45"
"4294",-1,"08/12/2018 14:45"
"4295",20,"08/12/2018 5:35"
"4296",3,"08/12/2018 4:55"
"4297",43,"08/12/2018 14:55"
"4298",3,"08/12/2018 21:35"
"4299",0,"08/12/2018 12:30"
"4300",29,"08/12/2018 11:00"
"4301",-5,"08/12/2018 4:55"
"4302",0,"16/03/2019 6:30"
"4303",-8,"16/03/2019 9:15"
"4304",7,"16/03/2019 6:00"
"4305",-4,"16/03/2019 10:50"
"4306",-12,"16/03/2019 13:00"
"4307",3,"16/03/2019 9:35"
"4308",-5,"16/03/2019 5:40"
"4309",14,"16/03/2019 13:15"
"4310",20,"16/03/2019 8:20"
"4311",-5,"16/03/2019 14:45"
"4312",-2,"16/03/2019 5:35"
"4313",3,"16/03/2019 4:55"
"4314",-12,"16/03/2019 14:55"
"4315",2,"16/03/2019 12:30"
"4316",0,"16/03/2019 11:00"
"4317",-3,"16/03/2019 4:55"
"4318",38,"25/07/2018 6:20"
"4319",8,"25/07/2018 11:05"
"4320",1,"25/07/2018 13:15"
"4321",30,"25/07/2018 5:40"
"4322",-9,"25/07/2018 9:00"
"4323",47,"25/07/2018 15:15"
"4324",-14,"25/07/2018 18:10"
"4325",5,"25/07/2018 12:40"
"4326",13,"25/07/2018 10:15"
"4327",83,"21/11/2018 6:00"
"4328",-6,"21/11/2018 10:50"
"4329",-7,"21/11/2018 13:00"
"4330",33,"21/11/2018 9:35"
"4331",136,"21/11/2018 13:15"
"4332",20,"21/11/2018 5:40"
"4333",41,"21/11/2018 6:30"
"4334",4,"21/11/2018 8:20"
"4335",75,"21/11/2018 14:55"
"4336",13,"21/11/2018 12:30"
"4337",-4,"21/11/2018 11:00"
"4338",32,"21/08/2018 6:20"
"4339",14,"21/08/2018 5:50"
"4340",-16,"21/08/2018 11:05"
"4341",-4,"21/08/2018 13:00"
"4342",-3,"21/08/2018 9:35"
"4343",26,"21/08/2018 5:40"
"4344",-7,"21/08/2018 9:00"
"4345",-2,"21/08/2018 13:15"
"4346",66,"21/08/2018 15:15"
"4347",-20,"21/08/2018 12:40"
"4348",-15,"21/08/2018 10:15"
"4349",53,"23/07/2018 5:50"
"4350",53,"23/07/2018 11:05"
"4351",7,"23/07/2018 9:35"
"4352",0,"23/07/2018 5:40"
"4353",0,"23/07/2018 9:00"
"4354",-1,"23/07/2018 13:15"
"4355",53,"23/07/2018 15:15"
"4356",-16,"23/07/2018 18:10"
"4357",6,"23/07/2018 12:40"
"4358",7,"23/07/2018 10:15"
