"","minlatedeparted","scheddeplocal"
"13437",23,"13/12/2018 6:00"
"13438",15,"13/12/2018 17:25"
"13439",58,"13/12/2018 18:05"
"13440",150,"13/12/2018 19:30"
"13441",89,"13/12/2018 21:40"
"13442",37,"13/12/2018 10:40"
"13443",20,"13/12/2018 15:50"
"13444",-10,"13/12/2018 8:45"
"13445",47,"13/12/2018 12:55"
"13446",45,"13/12/2018 0:05"
"13447",0,"13/12/2018 7:10"
"13448",4,"13/12/2018 16:50"
"13449",60,"13/12/2018 17:15"
"13450",0,"13/12/2018 6:40"
"13451",27,"18/06/2018 12:55"
"13452",12,"19/10/2018 12:55"
"13453",15,"19/10/2018 22:40"
"13454",6,"07/03/2019 12:40"
"13455",-1,"07/03/2019 0:40"
"13456",18,"21/05/2018 12:55"
"13457",214,"22/07/2018 12:55"
"13458",81,"22/07/2018 22:40"
"13459",53,"30/07/2018 12:55"
"13460",1493,"29/04/2019 22:40"
"13461",28,"17/09/2018 12:55"
"13462",9,"17/09/2018 22:40"
"13463",-3,"21/04/2019 7:45"
"13464",0,"21/04/2019 14:50"
"13465",39,"21/04/2019 23:00"
"13466",-21,"21/04/2019 8:55"
"13467",-17,"21/04/2019 10:40"
"13468",32,"21/04/2019 14:10"
"13469",-6,"21/04/2019 12:35"
"13470",-5,"21/04/2019 18:50"
"13471",-1,"21/04/2019 18:10"
"13472",19,"21/04/2019 23:25"
"13473",-20,"21/04/2019 4:05"
"13474",128,"21/04/2019 14:00"
"13475",230,"21/04/2019 17:00"
"13476",189,"21/04/2019 20:45"
"13477",12,"21/04/2019 0:15"
"13478",-11,"21/04/2019 6:35"
"13479",-18,"21/04/2019 4:20"
"13480",26,"21/04/2019 16:00"
"13481",59,"21/04/2019 17:30"
"13482",10,"21/04/2019 7:20"
"13483",22,"21/04/2019 13:40"
"13484",28,"21/04/2019 11:10"
"13485",-16,"21/04/2019 11:50"
"13486",42,"21/04/2019 17:45"
"13487",4,"21/04/2019 9:50"
"13488",-13,"21/04/2019 5:35"
"13489",29,"21/04/2019 13:50"
"13490",42,"21/04/2019 6:55"
"13491",15,"21/04/2019 9:05"
"13492",-12,"21/04/2019 7:00"
"13493",15,"21/04/2019 15:30"
"13494",129,"21/04/2019 20:25"
"13495",6,"21/04/2019 3:00"
"13496",22,"21/04/2019 8:00"
"13497",225,"21/04/2019 16:35"
"13498",-18,"21/04/2019 9:40"
"13499",58,"21/04/2019 19:50"
"13500",47,"21/04/2019 17:25"
"13501",-18,"21/04/2019 3:25"
"13502",131,"21/04/2019 21:15"
"13503",-14,"21/04/2019 5:45"
"13504",210,"21/04/2019 18:00"
"13505",170,"21/04/2019 20:00"
"13506",22,"21/04/2019 10:55"
"13507",51,"21/04/2019 15:05"
"13508",15,"21/04/2019 8:35"
"13509",41,"21/04/2019 12:25"
"13510",-3,"21/04/2019 0:05"
"13511",13,"21/04/2019 7:10"
"13512",-5,"21/04/2019 17:35"
"13513",-2,"21/04/2019 16:10"
"13514",-8,"21/04/2019 6:30"
"13515",-9,"21/04/2019 8:30"
"13516",25,"14/12/2018 12:40"
"13517",20,"14/12/2018 0:40"
"13518",17,"29/10/2018 12:40"
"13519",40,"29/10/2018 0:40"
"13520",-16,"18/06/2018 7:40"
"13521",-8,"18/06/2018 14:50"
"13522",4,"18/06/2018 23:15"
"13523",3,"18/06/2018 23:35"
"13524",75,"18/06/2018 12:25"
"13525",-16,"18/06/2018 18:55"
"13526",10,"18/06/2018 8:00"
"13527",0,"18/06/2018 18:35"
"13528",-10,"18/06/2018 4:05"
"13529",0,"18/06/2018 14:15"
"13530",-13,"18/06/2018 17:55"
"13531",-17,"18/06/2018 20:40"
"13532",-11,"18/06/2018 6:40"
"13533",-23,"18/06/2018 4:20"
"13534",0,"18/06/2018 11:50"
"13535",-20,"18/06/2018 16:15"
"13536",26,"18/06/2018 17:30"
"13537",23,"18/06/2018 7:20"
"13538",4,"18/06/2018 13:40"
"13539",-4,"18/06/2018 11:10"
"13540",0,"18/06/2018 17:45"
"13541",-17,"18/06/2018 9:50"
"13542",-10,"18/06/2018 5:55"
"13543",15,"18/06/2018 13:50"
"13544",-9,"18/06/2018 6:55"
"13545",-6,"18/06/2018 10:55"
"13546",-24,"18/06/2018 8:55"
"13547",-11,"18/06/2018 9:10"
"13548",-5,"18/06/2018 7:00"
"13549",-4,"18/06/2018 15:35"
"13550",10,"18/06/2018 20:25"
"13551",-20,"18/06/2018 22:15"
"13552",-15,"18/06/2018 15:40"
"13553",-1,"18/06/2018 9:40"
"13554",-22,"18/06/2018 3:50"
"13555",25,"18/06/2018 21:10"
"13556",-13,"18/06/2018 5:45"
"13557",14,"18/06/2018 18:00"
"13558",-16,"18/06/2018 23:05"
"13559",-14,"18/06/2018 20:00"
"13560",13,"18/06/2018 22:05"
"13561",23,"18/06/2018 14:10"
"13562",48,"18/06/2018 16:15"
"13563",0,"18/06/2018 8:35"
"13564",15,"18/06/2018 12:40"
"13565",-6,"18/06/2018 6:35"
"13566",-1,"18/06/2018 7:15"
"13567",-4,"18/06/2018 7:10"
"13568",204,"18/06/2018 17:00"
"13569",-3,"18/06/2018 6:35"
"13570",12,"19/10/2018 7:50"
"13571",-5,"19/10/2018 14:50"
"13572",-6,"19/10/2018 23:15"
"13573",8,"19/10/2018 23:05"
"13574",2,"19/10/2018 12:25"
"13575",0,"19/10/2018 18:55"
"13576",-8,"19/10/2018 8:00"
"13577",3,"19/10/2018 18:35"
"13578",40,"19/10/2018 23:25"
"13579",-3,"19/10/2018 4:05"
"13580",15,"19/10/2018 14:15"
"13581",103,"19/10/2018 17:55"
"13582",15,"19/10/2018 20:40"
"13583",-4,"19/10/2018 6:40"
"13584",-7,"19/10/2018 4:20"
"13585",-16,"19/10/2018 11:50"
"13586",3,"19/10/2018 16:15"
"13587",-1,"19/10/2018 17:30"
"13588",22,"19/10/2018 7:20"
"13589",-5,"19/10/2018 13:40"
"13590",2,"19/10/2018 11:10"
"13591",-7,"19/10/2018 17:45"
"13592",-7,"19/10/2018 5:55"
"13593",-15,"19/10/2018 13:50"
"13594",-1,"19/10/2018 6:55"
"13595",-12,"19/10/2018 10:55"
"13596",-8,"19/10/2018 8:55"
"13597",-10,"19/10/2018 9:10"
"13598",-5,"19/10/2018 7:00"
"13599",20,"19/10/2018 15:35"
"13600",-18,"19/10/2018 20:25"
"13601",-10,"19/10/2018 22:15"
"13602",-7,"19/10/2018 17:25"
"13603",-17,"19/10/2018 9:50"
"13604",15,"19/10/2018 15:40"
"13605",10,"19/10/2018 9:40"
"13606",-18,"19/10/2018 3:50"
"13607",9,"19/10/2018 21:10"
"13608",14,"19/10/2018 5:45"
"13609",15,"19/10/2018 18:00"
"13610",-12,"19/10/2018 20:00"
"13611",42,"19/10/2018 22:05"
"13612",0,"19/10/2018 14:10"
"13613",0,"19/10/2018 16:15"
"13614",-1,"19/10/2018 8:35"
"13615",-2,"19/10/2018 12:40"
"13616",-10,"19/10/2018 7:15"
"13617",0,"19/10/2018 7:10"
"13618",7,"19/10/2018 17:00"
"13619",4,"19/10/2018 6:35"
"13620",1,"18/02/2019 12:40"
"13621",13,"18/02/2019 0:40"
"13622",20,"04/01/2019 12:40"
"13623",42,"04/01/2019 0:40"
"13624",10,"07/03/2019 7:20"
"13625",2,"07/03/2019 8:30"
"13626",-6,"07/03/2019 23:00"
"13627",-11,"07/03/2019 16:35"
"13628",-3,"07/03/2019 23:40"
"13629",4,"07/03/2019 10:55"
"13630",-5,"07/03/2019 14:40"
"13631",2,"07/03/2019 9:50"
"13632",-9,"07/03/2019 9:35"
"13633",4,"07/03/2019 18:20"
"13634",-7,"07/03/2019 3:55"
"13635",63,"07/03/2019 13:55"
"13636",85,"07/03/2019 20:55"
"13637",-10,"07/03/2019 6:50"
"13638",-4,"07/03/2019 11:40"
"13639",-8,"07/03/2019 15:50"
"13640",-12,"07/03/2019 18:00"
"13641",-1,"07/03/2019 7:20"
"13642",3,"07/03/2019 13:30"
"13643",0,"07/03/2019 11:20"
"13644",-9,"07/03/2019 17:40"
"13645",-10,"07/03/2019 5:50"
"13646",-10,"07/03/2019 13:45"
"13647",-1,"07/03/2019 7:30"
"13648",-9,"07/03/2019 5:45"
"13649",0,"07/03/2019 15:55"
"13650",19,"07/03/2019 20:40"
"13651",27,"07/03/2019 21:45"
"13652",4,"07/03/2019 8:00"
"13653",-17,"07/03/2019 16:50"
"13654",-3,"07/03/2019 9:55"
"13655",0,"07/03/2019 20:00"
"13656",-11,"07/03/2019 6:00"
"13657",30,"07/03/2019 17:25"
"13658",103,"07/03/2019 18:05"
"13659",28,"07/03/2019 19:30"
"13660",108,"07/03/2019 21:40"
"13661",15,"07/03/2019 10:40"
"13662",-20,"07/03/2019 15:50"
"13663",-10,"07/03/2019 8:45"
"13664",0,"07/03/2019 12:55"
"13665",48,"07/03/2019 0:05"
"13666",2,"07/03/2019 7:10"
"13667",2,"07/03/2019 16:50"
"13668",-12,"07/03/2019 17:15"
"13669",-6,"21/05/2018 7:40"
"13670",3,"21/05/2018 14:50"
"13671",-9,"21/05/2018 23:15"
"13672",1,"21/05/2018 23:35"
"13673",-13,"21/05/2018 12:25"
"13674",-7,"21/05/2018 18:55"
"13675",26,"21/05/2018 8:00"
"13676",-13,"21/05/2018 18:35"
"13677",-13,"21/05/2018 4:05"
"13678",31,"21/05/2018 14:15"
"13679",0,"21/05/2018 17:55"
"13680",30,"21/05/2018 20:40"
"13681",0,"21/05/2018 6:40"
"13682",-16,"21/05/2018 4:20"
"13683",10,"21/05/2018 11:50"
"13684",-13,"21/05/2018 16:15"
"13685",72,"21/05/2018 17:30"
"13686",0,"21/05/2018 7:20"
"13687",27,"21/05/2018 13:40"
"13688",-2,"21/05/2018 11:10"
"13689",25,"21/05/2018 17:45"
"13690",49,"21/05/2018 9:50"
"13691",-14,"21/05/2018 5:55"
"13692",7,"21/05/2018 13:50"
"13693",15,"21/05/2018 6:55"
"13694",-6,"21/05/2018 10:55"
"13695",25,"21/05/2018 8:55"
"13696",-14,"21/05/2018 9:10"
"13697",-9,"21/05/2018 7:00"
"13698",0,"21/05/2018 15:35"
"13699",-3,"21/05/2018 20:25"
"13700",3,"21/05/2018 22:15"
"13701",-21,"21/05/2018 17:25"
"13702",9,"21/05/2018 15:40"
"13703",11,"21/05/2018 9:40"
"13704",-17,"21/05/2018 3:50"
"13705",32,"21/05/2018 21:10"
"13706",-19,"21/05/2018 5:45"
"13707",77,"21/05/2018 18:00"
"13708",-8,"21/05/2018 23:05"
"13709",19,"21/05/2018 20:00"
"13710",25,"21/05/2018 22:05"
"13711",12,"21/05/2018 14:10"
"13712",0,"21/05/2018 16:15"
"13713",-21,"21/05/2018 8:35"
"13714",12,"21/05/2018 12:40"
"13715",-15,"21/05/2018 6:35"
"13716",0,"21/05/2018 7:15"
"13717",-4,"21/05/2018 7:10"
"13718",-8,"21/05/2018 17:00"
"13719",0,"21/05/2018 6:35"
"13720",60,"22/07/2018 7:50"
"13721",0,"22/07/2018 14:50"
"13722",57,"22/07/2018 23:15"
"13723",32,"22/07/2018 23:05"
"13724",-13,"22/07/2018 12:25"
"13725",-8,"22/07/2018 18:55"
"13726",10,"22/07/2018 8:00"
"13727",-3,"22/07/2018 18:35"
"13728",27,"22/07/2018 23:25"
"13729",-5,"22/07/2018 4:05"
"13730",151,"22/07/2018 14:15"
"13731",174,"22/07/2018 17:55"
"13732",0,"22/07/2018 6:40"
"13733",20,"22/07/2018 4:20"
"13734",48,"22/07/2018 11:50"
"13735",75,"22/07/2018 16:15"
"13736",43,"22/07/2018 17:30"
"13737",20,"22/07/2018 7:20"
"13738",32,"22/07/2018 13:40"
"13739",39,"22/07/2018 11:10"
"13740",-9,"22/07/2018 17:45"
"13741",36,"22/07/2018 9:50"
"13742",0,"22/07/2018 5:55"
"13743",82,"22/07/2018 13:50"
"13744",-22,"22/07/2018 6:55"
"13745",35,"22/07/2018 10:55"
"13746",-15,"22/07/2018 8:55"
"13747",5,"22/07/2018 9:10"
"13748",-10,"22/07/2018 7:00"
"13749",37,"22/07/2018 15:35"
"13750",82,"22/07/2018 20:25"
"13751",185,"22/07/2018 17:25"
"13752",54,"22/07/2018 15:40"
"13753",30,"22/07/2018 9:40"
"13754",-10,"22/07/2018 3:50"
"13755",123,"22/07/2018 21:10"
"13756",-8,"22/07/2018 5:45"
"13757",144,"22/07/2018 18:00"
"13758",120,"22/07/2018 20:00"
"13759",177,"22/07/2018 22:05"
"13760",109,"22/07/2018 14:10"
"13761",0,"22/07/2018 8:35"
"13762",68,"22/07/2018 12:40"
"13763",-6,"22/07/2018 7:15"
"13764",-2,"22/07/2018 7:10"
"13765",18,"22/07/2018 16:15"
"13766",15,"22/07/2018 17:00"
"13767",30,"22/07/2018 6:35"
"13768",35,"30/07/2018 7:40"
"13769",-2,"30/07/2018 14:50"
"13770",-8,"30/07/2018 23:15"
"13771",0,"30/07/2018 23:35"
"13772",0,"30/07/2018 12:25"
"13773",10,"30/07/2018 18:55"
"13774",0,"30/07/2018 18:35"
"13775",-15,"30/07/2018 4:05"
"13776",25,"30/07/2018 14:15"
"13777",-15,"30/07/2018 17:55"
"13778",5,"30/07/2018 20:40"
"13779",-15,"30/07/2018 6:40"
"13780",-16,"30/07/2018 4:20"
"13781",5,"30/07/2018 11:50"
"13782",-10,"30/07/2018 16:15"
"13783",47,"30/07/2018 17:30"
"13784",10,"30/07/2018 7:20"
"13785",13,"30/07/2018 13:40"
"13786",-2,"30/07/2018 11:10"
"13787",53,"30/07/2018 17:45"
"13788",-15,"30/07/2018 9:50"
"13789",-23,"30/07/2018 5:55"
"13790",22,"30/07/2018 13:50"
"13791",-13,"30/07/2018 6:55"
"13792",-11,"30/07/2018 10:55"
"13793",-7,"30/07/2018 8:55"
"13794",-7,"30/07/2018 9:10"
"13795",0,"30/07/2018 7:00"
"13796",-3,"30/07/2018 15:35"
"13797",5,"30/07/2018 20:25"
"13798",99,"30/07/2018 17:25"
"13799",-11,"30/07/2018 15:40"
"13800",15,"30/07/2018 9:40"
"13801",-20,"30/07/2018 3:50"
"13802",60,"30/07/2018 21:10"
"13803",-13,"30/07/2018 5:45"
"13804",81,"30/07/2018 18:00"
"13805",0,"30/07/2018 20:00"
"13806",14,"30/07/2018 22:05"
"13807",-7,"30/07/2018 14:10"
"13808",-8,"30/07/2018 16:15"
"13809",-23,"30/07/2018 8:35"
"13810",34,"30/07/2018 12:40"
"13811",-7,"30/07/2018 7:15"
"13812",23,"30/07/2018 7:10"
"13813",5,"30/07/2018 17:00"
"13814",30,"30/07/2018 6:35"
"13815",37,"14/12/2018 7:20"
"13816",-8,"14/12/2018 8:30"
"13817",25,"14/12/2018 23:00"
"13818",20,"14/12/2018 23:10"
"13819",96,"14/12/2018 10:55"
"13820",89,"14/12/2018 14:40"
"13821",203,"14/12/2018 18:35"
"13822",54,"14/12/2018 18:20"
"13823",10,"14/12/2018 23:25"
"13824",-11,"14/12/2018 3:55"
"13825",151,"14/12/2018 13:55"
"13826",105,"14/12/2018 20:55"
"13827",62,"14/12/2018 6:50"
"13828",84,"14/12/2018 11:40"
"13829",47,"14/12/2018 15:50"
"13830",94,"14/12/2018 18:00"
"13831",38,"14/12/2018 7:20"
"13832",25,"14/12/2018 13:30"
"13833",121,"14/12/2018 11:20"
"13834",59,"14/12/2018 17:40"
"13835",35,"14/12/2018 9:50"
"13836",10,"14/12/2018 5:50"
"13837",45,"14/12/2018 13:45"
"13838",5,"14/12/2018 7:30"
"13839",15,"14/12/2018 16:25"
"13840",-7,"14/12/2018 5:45"
"13841",155,"14/12/2018 15:55"
"13842",180,"14/12/2018 20:40"
"13843",173,"14/12/2018 8:00"
"13844",58,"14/12/2018 16:50"
"13845",171,"14/12/2018 9:55"
"13846",83,"14/12/2018 20:00"
"13847",36,"14/12/2018 6:00"
"13848",134,"14/12/2018 17:25"
"13849",105,"14/12/2018 18:05"
"13850",83,"14/12/2018 19:30"
"13851",115,"14/12/2018 21:40"
"13852",135,"14/12/2018 10:40"
"13853",125,"14/12/2018 15:50"
"13854",10,"14/12/2018 9:10"
"13855",109,"14/12/2018 12:55"
"13856",39,"14/12/2018 0:05"
"13857",6,"14/12/2018 15:25"
"13858",10,"14/12/2018 16:50"
"13859",40,"14/12/2018 6:40"
"13860",197,"14/12/2018 8:25"
"13861",8,"29/10/2018 7:40"
"13862",56,"29/10/2018 8:30"
"13863",-5,"29/10/2018 23:00"
"13864",-4,"29/10/2018 23:40"
"13865",25,"29/10/2018 10:55"
"13866",-11,"29/10/2018 14:40"
"13867",-6,"29/10/2018 18:35"
"13868",8,"29/10/2018 6:40"
"13869",17,"29/10/2018 18:20"
"13870",-10,"29/10/2018 3:55"
"13871",-3,"29/10/2018 13:55"
"13872",52,"29/10/2018 20:55"
"13873",34,"29/10/2018 6:50"
"13874",-3,"29/10/2018 11:40"
"13875",10,"29/10/2018 15:50"
"13876",-13,"29/10/2018 18:00"
"13877",5,"29/10/2018 7:20"
"13878",-2,"29/10/2018 13:30"
"13879",-11,"29/10/2018 11:20"
"13880",25,"29/10/2018 17:40"
"13881",-20,"29/10/2018 9:50"
"13882",-4,"29/10/2018 5:50"
"13883",39,"29/10/2018 13:45"
"13884",19,"29/10/2018 7:30"
"13885",-1,"29/10/2018 16:25"
"13886",5,"29/10/2018 6:10"
"13887",-8,"29/10/2018 15:55"
"13888",10,"29/10/2018 20:40"
"13889",-19,"29/10/2018 21:45"
"13890",11,"29/10/2018 8:00"
"13891",34,"29/10/2018 16:50"
"13892",2,"29/10/2018 9:55"
"13893",13,"29/10/2018 20:00"
"13894",-5,"29/10/2018 6:00"
"13895",25,"29/10/2018 17:25"
"13896",130,"29/10/2018 18:05"
"13897",139,"29/10/2018 19:30"
"13898",111,"29/10/2018 21:40"
"13899",47,"29/10/2018 10:40"
"13900",6,"29/10/2018 15:50"
"13901",-19,"29/10/2018 9:10"
"13902",40,"29/10/2018 12:55"
"13903",10,"29/10/2018 7:10"
"13904",10,"29/10/2018 15:25"
"13905",-8,"29/10/2018 16:50"
"13906",-10,"29/10/2018 6:40"
"13907",-6,"29/04/2019 7:45"
"13908",8,"29/04/2019 14:50"
"13909",-9,"29/04/2019 23:15"
"13910",-6,"29/04/2019 8:55"
"13911",-17,"29/04/2019 10:40"
"13912",8,"29/04/2019 14:10"
"13913",30,"29/04/2019 12:35"
"13914",-3,"29/04/2019 18:10"
"13915",-9,"29/04/2019 4:05"
"13916",24,"29/04/2019 14:00"
"13917",-10,"29/04/2019 17:00"
"13918",14,"29/04/2019 20:45"
"13919",-18,"29/04/2019 6:35"
"13920",-18,"29/04/2019 4:20"
"13921",40,"29/04/2019 16:00"
"13922",95,"29/04/2019 17:30"
"13923",5,"29/04/2019 7:20"
"13924",17,"29/04/2019 13:40"
"13925",33,"29/04/2019 11:10"
"13926",41,"29/04/2019 11:50"
"13927",79,"29/04/2019 17:45"
"13928",-20,"29/04/2019 9:50"
"13929",1,"29/04/2019 5:35"
"13930",9,"29/04/2019 13:50"
"13931",5,"29/04/2019 6:55"
"13932",147,"29/04/2019 9:05"
"13933",21,"29/04/2019 7:00"
"13934",-3,"29/04/2019 15:30"
"13935",35,"29/04/2019 20:25"
"13936",47,"29/04/2019 22:15"
"13937",5,"29/04/2019 8:00"
"13938",76,"29/04/2019 16:35"
"13939",-14,"29/04/2019 9:40"
"13940",207,"29/04/2019 19:50"
"13941",46,"29/04/2019 17:25"
"13942",14,"29/04/2019 21:15"
"13943",-7,"29/04/2019 5:45"
"13944",23,"29/04/2019 18:00"
"13945",56,"29/04/2019 20:00"
"13946",25,"29/04/2019 22:05"
"13947",-12,"29/04/2019 10:55"
"13948",22,"29/04/2019 15:05"
"13949",-15,"29/04/2019 8:35"
"13950",-10,"29/04/2019 12:25"
"13951",13,"29/04/2019 7:10"
"13952",40,"29/04/2019 17:35"
"13953",15,"29/04/2019 16:10"
"13954",-8,"29/04/2019 6:30"
"13955",-1,"29/04/2019 8:30"
"13956",-8,"17/09/2018 7:40"
"13957",277,"17/09/2018 14:50"
"13958",-14,"17/09/2018 23:35"
"13959",-21,"17/09/2018 12:25"
"13960",-10,"17/09/2018 18:55"
"13961",-13,"17/09/2018 18:35"
"13962",-8,"17/09/2018 4:05"
"13963",-15,"17/09/2018 14:15"
"13964",0,"17/09/2018 17:55"
"13965",-1,"17/09/2018 20:40"
"13966",-23,"17/09/2018 6:40"
"13967",-3,"17/09/2018 4:20"
"13968",-24,"17/09/2018 11:50"
"13969",-20,"17/09/2018 16:15"
"13970",-6,"17/09/2018 17:30"
"13971",-9,"17/09/2018 7:20"
"13972",-10,"17/09/2018 13:40"
"13973",-1,"17/09/2018 11:10"
"13974",79,"17/09/2018 17:45"
"13975",-11,"17/09/2018 9:50"
"13976",-22,"17/09/2018 5:55"
"13977",27,"17/09/2018 13:50"
"13978",33,"17/09/2018 6:55"
"13979",-5,"17/09/2018 10:55"
"13980",-23,"17/09/2018 8:55"
"13981",-11,"17/09/2018 9:10"
"13982",9,"17/09/2018 7:00"
"13983",-15,"17/09/2018 20:25"
"13984",79,"17/09/2018 17:25"
"13985",-11,"17/09/2018 15:40"
"13986",-11,"17/09/2018 9:40"
"13987",-10,"17/09/2018 5:10"
"13988",0,"17/09/2018 21:10"
"13989",-19,"17/09/2018 5:45"
"13990",-21,"17/09/2018 23:05"
"13991",-1,"17/09/2018 20:00"
"13992",-2,"17/09/2018 22:05"
"13993",7,"17/09/2018 14:10"
"13994",-11,"17/09/2018 16:15"
"13995",-18,"17/09/2018 8:35"
"13996",-8,"17/09/2018 12:40"
"13997",-11,"17/09/2018 8:10"
"13998",-3,"17/09/2018 7:10"
"13999",-4,"17/09/2018 17:00"
"14000",-16,"17/09/2018 6:35"
"14001",20,"15/02/2019 0:40"
"14002",15,"18/02/2019 7:40"
"14003",25,"18/02/2019 8:30"
"14004",3,"18/02/2019 23:00"
"14005",0,"18/02/2019 23:40"
"14006",40,"18/02/2019 10:55"
"14007",39,"18/02/2019 14:40"
"14008",21,"18/02/2019 9:50"
"14009",-4,"18/02/2019 18:35"
"14010",-4,"18/02/2019 6:40"
"14011",12,"18/02/2019 18:20"
"14012",-19,"18/02/2019 3:55"
"14013",118,"18/02/2019 13:55"
"14014",29,"18/02/2019 20:55"
"14015",-17,"18/02/2019 6:50"
"14016",69,"18/02/2019 11:40"
"14017",-8,"18/02/2019 15:50"
"14018",46,"18/02/2019 18:00"
"14019",23,"18/02/2019 13:30"
"14020",15,"18/02/2019 11:20"
"14021",40,"18/02/2019 17:40"
"14022",-11,"18/02/2019 5:50"
"14023",32,"18/02/2019 13:45"
"14024",9,"18/02/2019 16:25"
"14025",-10,"18/02/2019 6:10"
"14026",28,"18/02/2019 15:55"
"14027",41,"18/02/2019 20:40"
"14028",30,"18/02/2019 21:45"
"14029",15,"18/02/2019 8:00"
"14030",3,"18/02/2019 16:50"
"14031",26,"18/02/2019 9:55"
"14032",-8,"18/02/2019 20:00"
"14033",-6,"18/02/2019 6:00"
"14034",18,"18/02/2019 17:25"
"14035",107,"18/02/2019 18:05"
"14036",48,"18/02/2019 19:30"
"14037",123,"18/02/2019 21:40"
"14038",-1,"18/02/2019 10:40"
"14039",37,"18/02/2019 15:50"
"14040",6,"18/02/2019 9:10"
"14041",49,"18/02/2019 12:55"
"14042",10,"18/02/2019 7:10"
"14043",23,"18/02/2019 15:25"
"14044",33,"18/02/2019 16:50"
"14045",3,"18/02/2019 6:40"
"14046",15,"04/01/2019 7:20"
"14047",10,"04/01/2019 8:30"
"14048",12,"04/01/2019 23:00"
"14049",38,"04/01/2019 23:10"
"14050",10,"04/01/2019 10:55"
"14051",29,"04/01/2019 14:40"
"14052",-5,"04/01/2019 18:35"
"14053",20,"04/01/2019 18:20"
"14054",32,"04/01/2019 23:25"
"14055",0,"04/01/2019 3:55"
"14056",12,"04/01/2019 13:55"
"14057",27,"04/01/2019 6:50"
"14058",44,"04/01/2019 11:40"
"14059",4,"04/01/2019 15:50"
"14060",11,"04/01/2019 18:00"
"14061",-18,"04/01/2019 7:20"
"14062",0,"04/01/2019 13:30"
"14063",68,"04/01/2019 17:40"
"14064",21,"04/01/2019 9:50"
"14065",-14,"04/01/2019 5:50"
"14066",9,"04/01/2019 13:45"
"14067",33,"04/01/2019 7:30"
"14068",22,"04/01/2019 16:25"
"14069",10,"04/01/2019 5:45"
"14070",19,"04/01/2019 15:55"
"14071",53,"04/01/2019 20:40"
"14072",143,"04/01/2019 21:45"
"14073",-17,"04/01/2019 8:00"
"14074",148,"04/01/2019 16:50"
"14075",-12,"04/01/2019 9:55"
"14076",85,"04/01/2019 20:00"
"14077",-2,"04/01/2019 6:00"
"14078",25,"04/01/2019 17:25"
"14079",93,"04/01/2019 18:05"
"14080",110,"04/01/2019 19:30"
"14081",120,"04/01/2019 21:40"
"14082",57,"04/01/2019 10:40"
"14083",15,"04/01/2019 15:50"
"14084",8,"04/01/2019 9:10"
"14085",47,"04/01/2019 12:55"
"14086",0,"04/01/2019 0:05"
"14087",7,"04/01/2019 7:10"
"14088",24,"04/01/2019 15:25"
"14089",35,"04/01/2019 16:50"
"14090",15,"04/01/2019 6:40"
"14091",36,"04/01/2019 8:25"
"14092",5,"29/08/2018 7:50"
"14093",10,"29/08/2018 14:50"
"14094",-17,"29/08/2018 23:15"
"14095",-19,"29/08/2018 12:25"
"14096",-12,"29/08/2018 18:55"
"14097",12,"29/08/2018 8:00"
"14098",-7,"29/08/2018 18:25"
"14099",-1,"29/08/2018 4:05"
"14100",0,"29/08/2018 14:15"
"14101",16,"29/08/2018 17:55"
"14102",20,"29/08/2018 6:40"
"14103",10,"29/08/2018 4:20"
"14104",-1,"29/08/2018 11:50"
"14105",-21,"29/08/2018 16:15"
"14106",-1,"29/08/2018 17:30"
"14107",0,"29/08/2018 7:20"
"14108",-3,"29/08/2018 13:40"
"14109",9,"29/08/2018 11:10"
"14110",158,"29/08/2018 17:45"
"14111",22,"29/08/2018 9:50"
"14112",-11,"29/08/2018 5:55"
"14113",30,"29/08/2018 13:50"
"14114",-17,"29/08/2018 10:55"
"14115",-17,"29/08/2018 8:55"
"14116",-12,"29/08/2018 9:10"
"14117",-6,"29/08/2018 7:00"
"14118",-27,"29/08/2018 15:35"
"14119",-30,"29/08/2018 22:15"
"14120",77,"29/08/2018 17:25"
"14121",-17,"29/08/2018 15:40"
"14122",-8,"29/08/2018 9:40"
"14123",-15,"29/08/2018 3:50"
"14124",-3,"29/08/2018 21:10"
"14125",13,"29/08/2018 5:45"
"14126",58,"29/08/2018 18:00"
"14127",-12,"29/08/2018 20:00"
"14128",48,"29/08/2018 22:05"
"14129",3,"29/08/2018 14:10"
"14130",-18,"29/08/2018 8:35"
"14131",-15,"29/08/2018 12:40"
"14132",19,"29/08/2018 7:15"
"14133",4,"29/08/2018 7:10"
"14134",71,"29/08/2018 16:15"
"14135",-3,"29/08/2018 17:00"
"14136",12,"29/08/2018 6:35"
"14137",8,"06/04/2019 12:55"
"14138",13,"24/10/2018 12:55"
"14139",9,"24/10/2018 22:40"
"14140",-1,"15/02/2019 7:20"
"14141",-6,"15/02/2019 8:30"
"14142",40,"15/02/2019 23:00"
"14143",20,"15/02/2019 23:10"
"14144",20,"15/02/2019 10:55"
"14145",27,"15/02/2019 14:40"
"14146",15,"15/02/2019 9:50"
"14147",-14,"15/02/2019 3:55"
"14148",20,"15/02/2019 13:55"
"14149",-24,"15/02/2019 20:55"
"14150",-16,"15/02/2019 6:50"
"14151",15,"15/02/2019 11:40"
"14152",-12,"15/02/2019 7:20"
"14153",0,"15/02/2019 13:30"
"14154",25,"15/02/2019 11:20"
"14155",-13,"15/02/2019 5:50"
"14156",9,"15/02/2019 13:45"
"14157",0,"15/02/2019 7:30"
